,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2023-01-20,-0.016594306472865528,-0.08374160711951928,0.09988736567025036,0.05519385430329038,0.004976785491924485,-0.08673499646184679,-0.07038626694466066,0.07577575010947779,0.22949122929932209,0.016241869745833526,0.08673778785180652,-0.1090737653179984,-0.019361510163895868,-0.045721726163659104,-0.08577234085223795,-0.015810412687464637,0.003817770705617507,-0.00591235966114112,-0.05119528578050536,-0.03490874865334981,0.09563672668575163,0.19479110651884768,-0.028799759655907198,-0.07234531829848967,-0.04895737000197409,-0.03808473060024253
2023-01-23,-0.019095142450745728,-0.08016131392038939,0.08925561134981752,0.06783322005074988,0.010242109619140294,-0.08748263481522955,-0.06359483249576336,0.07307983301915355,0.17994239907267584,0.023121967291135137,0.07590898552012182,-0.12894919690889317,-0.008596105488623995,-0.04916282164294006,-0.08759685320220889,-0.020971299249796793,0.000734540431225783,-0.006765869594218654,-0.0567994473288389,-0.03954764629120411,0.09463740525092024,0.15401064402490938,-0.030951765426440514,-0.08392059955992914,-0.036555958612310535,-0.05740157635002907
2023-01-24,-0.01723796858348481,-0.08148611743847944,0.08639295434022265,0.07776564664490127,0.008461853569589284,-0.07774810471353488,-0.061997130463536165,0.08267303056681352,0.20017776178044433,0.023923971833922808,0.08530839208061103,-0.13424340923385236,-0.01678862397344827,-0.049240557019573195,-0.09624171825028505,-0.017761413440667728,0.0010824237082927013,-0.006376282308229064,-0.05184944685698456,-0.03989228679313428,0.09240744175484483,0.15806275511674928,-0.016379708060361042,-0.06535333704529678,-0.02906942942329105,-0.0480624722108669
2023-01-25,-0.010340322756341558,-0.08078413030395981,0.11129389409435086,0.08398875388119453,0.012240585164409623,-0.06533292623172227,-0.0572712194844438,0.10335744030398053,0.20313046781051192,0.027907195603939172,0.09872845971218314,-0.12382524574022313,-0.006464911345015589,-0.0348444463672164,-0.07446622425113747,-0.005160792190253338,0.00559772390690183,-0.0022811136038451973,-0.038611916055624196,-0.03382974599866828,0.10399266834034315,0.19337313935083,-0.014122346227294247,-0.07138151122298697,0.006081533415454032,-0.013003725997487225
2023-01-26,-0.014889852110233748,-0.08770555907577038,0.10573582451169439,0.08575165554452102,0.003477607069788169,-0.05787366466001298,-0.06702617008857781,0.09264600670211309,0.27780957393316363,0.020480107375557388,0.10285596199132652,-0.12716269196579677,-0.016429398597630263,-0.04228973354267862,-0.0930515307951868,-0.01621301408528797,-0.0006576440678084383,-0.0032524810036483887,-0.04373926648990889,-0.037910700715476864,0.09133477987955341,0.189291511266922,-0.0011395786299168709,-0.03535969695749741,0.008153085485917755,-0.009740442865308063
2023-01-27,-0.011959019174992536,-0.08291308174457035,0.09801534822015712,0.0730814011964469,0.011037083785244262,-0.04585586674882136,-0.06737925003705036,0.09623935684472551,0.30023063807500816,0.018547977710692498,0.09858210236515363,-0.11099654630706468,-0.012701067752427742,-0.048560846134307556,-0.09503707309471898,-0.020594594471959216,-0.006333435509231156,-0.00457641684031751,-0.04567341119287238,-0.04493409014940941,0.07208233046446422,0.16309018321189317,-0.0016202127788824683,-0.028379684243534764,0.019785795349118285,-0.006248775088576908
2023-01-30,-0.022703728563784886,-0.09405497134025687,0.0986806615659317,0.0504684102501578,-0.010618512453173135,-0.06061491339849512,-0.0830701201931946,0.08302496613283461,0.24575775103514408,0.00973243885185271,0.08725338242944347,-0.11098760780193773,-0.009230013821720728,-0.03762125798310478,-0.0763590632591159,-0.010936477158457025,-0.006748543267532492,-0.0014513627763550474,-0.040659912568800194,-0.041772339883632825,0.08149314397626761,0.18166939102925972,-0.010951923749234593,-0.04808502093071143,-0.019286775579163917,-0.09521007876324028
2023-01-31,-0.007181774396109564,-0.0774965354032251,0.1024688215572056,0.04688114714692437,0.0027927630450443885,-0.04941617356654049,-0.06231012688092896,0.09838982995674006,0.2502973216407791,0.020363819069440625,0.10498131249647069,-0.09470015060614156,0.0020363278586419398,-0.03840958711297293,-0.08376388457030559,-0.007788992418701679,9.137935978031919e-05,-0.000586256919711925,-0.04684436034234052,-0.03975552003832994,0.07630932290120018,0.1471360554929182,-0.005952943638625641,-0.057383752626689266,-0.028148575562015443,-0.10643705876674836
2023-02-01,0.00736994287887871,-0.04698353427269708,0.11833730383602736,0.06376811415262673,0.032641282746085354,-0.048800940522050085,-0.030530196655839004,0.09287183625266415,0.20453672231721476,0.028305694029280737,0.11776901236044357,-0.06259440482796996,0.011545360250287962,-0.028603260679150422,-0.06913161705391613,0.006808228567361185,0.01815849284368487,0.002123087306084015,-0.037702270742988264,-0.03634708984960422,0.08654307108140924,0.1664025128234683,-0.03280834664579124,-0.08291350021678079,0.02415141957538247,-0.035955020582128516
2023-02-02,0.0010089436470703816,-0.03958557686964115,0.09218394699641586,0.04434880958308729,0.02374820040433856,-0.04176334447529417,-0.03052632899830432,0.07179035782419074,0.16863154833696758,0.010323330518188678,0.08347571715460722,-0.06038426744403058,-0.00451449374451296,-0.029553375264278814,-0.06179925454792101,-0.0012097283403464942,0.008899008969005306,0.0012743960337679994,-0.037356467439257024,-0.027622439377560704,0.06667463244140448,0.13825851326659055,-0.05300285383244829,-0.10427879483077718,-0.019867153220734735,-0.11259723144029499
2023-02-03,-0.009630832614292761,-0.051269648429206005,0.08236010467328625,0.021740083211997163,0.01310222931290328,-0.05750567059967393,-0.03482007768636408,0.05721569478958077,0.12727526318448446,0.013929297994234702,0.0603512252451992,-0.08466703197311698,-0.006047924281753825,-0.03355553134991429,-0.05377436428033722,-0.00293635396016112,0.004055203833046139,-0.0020352160146321907,-0.04311256965475441,-0.02919439242481281,0.0428039589559297,0.1017675206623474,-0.0944508004204403,-0.15574196963204878,-0.02121283146322983,-0.11507321918620661
2023-02-06,-0.032069373989018546,-0.07726120263135183,0.06311319433242923,-0.003801818659119216,-0.02153799072614493,-0.08019474227530932,-0.06520908985697393,0.040579774076097364,0.11372368451338222,-0.004477732769244236,0.02926477703007979,-0.1062239887823555,-0.01339604772006242,-0.045676768335293216,-0.07020921840480732,-0.021948578863401624,-0.01123162565230551,-0.00509247927232781,-0.05062881272938158,-0.03526551683326162,0.0354441673920205,0.06833591344438017,-0.08689238708309788,-0.1264337547679898,-0.06731636322424661,-0.17422404210415232
2023-02-07,-0.0234342859268436,-0.06569374440513631,0.07859903336096585,0.004805916869441429,-0.017761438705796162,-0.08589465671564334,-0.04785206845779144,0.052823394255118394,0.17277302496535274,-0.0030637016157735175,0.04375820737070768,-0.11028057499922139,-0.02721968917103823,-0.05104093810402588,-0.07687245333640635,-0.024475459193780136,-0.005951194658135539,-0.005446484160040899,-0.04717264333670157,-0.041979982847198505,0.049906394777665675,0.09100636123222072,-0.057986244262270836,-0.07025240546297329,-0.036155389205324795,-0.12195209352747793
